,id,title,runtime,budget,revenue,vote_average,vote_count,popularity
2843,16642,Days of Heaven,94.0,0,0,7.6,236,7.380825
2844,2593,The Fire Within,108.0,0,0,7.4,38,2.441347
2845,42020,El Amor Brujo,100.0,0,0,7.0,4,0.185772
2846,3086,The Lady Eve,97.0,0,0,7.5,74,8.35844
2847,16305,Sullivan's Travels,90.0,689665,0,8.0,100,8.64244
2848,32255,The Palm Beach Story,88.0,0,0,7.3,46,3.926841
2849,48797,Man Facing Southeast,103.0,0,0,7.1,12,1.011919
2850,19997,Niagara,92.0,1250000,8500000,6.7,84,14.605464
2851,3767,Gilda,110.0,0,0,7.6,113,4.562074
2852,17352,South Pacific,157.0,6000000,36800000,6.3,29,2.747118
2853,535,Flashdance,95.0,4000000,92921203,6.1,313,9.888958
2854,2731,Indochine,148.0,0,0,7.2,32,10.762325
2855,1654,The Dirty Dozen,150.0,5400000,45300000,7.5,309,15.640007
2856,31043,Mike's Murder,109.0,0,0,5.5,4,0.855695
2857,14831,Help!,92.0,1500000,0,6.5,85,10.045007
2858,658,Goldfinger,110.0,2500000,124881062,7.2,1005,13.78884
2859,657,From Russia with Love,115.0,2000000,78898765,6.9,773,12.536729
2860,646,Dr. No,110.0,950000,59600000,6.9,953,19.931606
2861,5689,The Blue Lagoon,104.0,4500000,58853106,5.8,422,11.578578
2862,391,A Fistful of Dollars,99.0,200000,14500000,7.6,909,12.429704
2863,8052,Hard Eight,96.0,3000000,222559,6.8,177,7.04756
2864,772,Home Alone 2: Lost in New York,120.0,18000000,358991681,6.3,2459,13.293722
2865,65448,Penitentiary,99.0,0,0,4.9,8,0.232477
2866,65452,Penitentiary II,108.0,0,0,3.0,1,0.004425
2867,31650,Someone to Watch Over Me,106.0,17000000,10278549,5.8,38,3.50111
2868,73575,Sparrows,84.0,463455,966878,8.0,9,0.445526
2869,302579,Naturally Native,107.0,700000,10508,0.0,0,0.101618
2870,550,Fight Club,139.0,63000000,100853753,8.3,9678,63.869599
2871,97537,Beefcake,97.0,0,0,4.6,10,0.653879
2872,12220,The Story of Us,95.0,50000000,58900031,5.9,75,5.769957
2873,1610,Fever Pitch,102.0,0,0,6.1,53,6.906939
2874,53151,Joe the King,93.0,0,0,6.3,8,1.487046
2875,42881,Julien Donkey-Boy,96.0,0,0,7.1,27,1.34763
2876,29064,The Omega Code,100.0,0,2400000,4.4,17,1.789046
2877,404,The Straight Story,112.0,10000000,0,7.7,315,14.580995
2878,42196,The Bad Seed,129.0,0,0,7.1,91,7.975238
2879,36819,Time Bandits,116.0,5000000,42365581,6.6,255,9.841623
2880,42726,A Man and a Woman,102.0,0,0,7.2,33,2.924112
2881,9343,Fitzcarraldo,158.0,7362000,0,7.7,151,4.760938
2882,16858,All That Jazz,123.0,0,37823676,7.3,88,5.632325
2883,42006,Red Sorghum,91.0,0,0,7.0,36,2.045228
2884,11562,Crimes and Misdemeanors,104.0,19000000,18254702,7.4,201,6.645295
2885,10496,Bats,91.0,0,10,4.1,35,2.584025
2886,16162,The Best Man,120.0,9000000,34573780,6.8,38,5.055141
2887,8649,Bringing Out the Dead,121.0,32000000,0,6.6,228,8.825864
2888,31306,Crazy in Alabama,111.0,0,0,6.5,13,7.250842
2889,10563,Three to Tango,98.0,20000000,0,5.4,63,5.594358
2890,14484,Body Shots,106.0,0,239894,4.7,21,4.607583
2891,214735,Men Cry Bullets,105.0,0,2303,7.0,1,0.920469
2892,94857,Brother Can You Spare A Dime,103.0,0,0,6.0,1,0.037413
2893,32043,The Guardian,92.0,0,17037887,5.3,32,7.444848
2894,15247,The Ipcress File,109.0,0,0,6.8,84,7.336578
2895,29251,On Any Sunday,96.0,0,0,6.9,7,0.934156
2896,5548,RoboCop,102.0,13000000,53000000,7.1,1494,13.485583
2897,5549,RoboCop 2,117.0,35000000,45681173,5.6,498,10.969876
2898,856,Who Framed Roger Rabbit,104.0,70000000,329803958,7.2,1466,16.78596
2899,38772,Melvin and Howard,95.0,0,0,6.8,18,6.737435
2900,699,For Your Eyes Only,127.0,28000000,195312802,6.3,497,9.765123
2901,709,Licence to Kill,133.0,32000000,156167015,5.9,549,11.137888
2902,253,Live and Let Die,121.0,7000000,161777836,6.4,540,9.773768
2903,13511,Rawhead Rex,89.0,0,0,4.8,30,3.497943
2904,660,Thunderball,130.0,5500000,141195658,6.5,572,10.517835
2905,46798,The City,88.0,0,0,7.6,9,0.467303
2906,11377,House on Haunted Hill,93.0,19000000,40846082,5.5,211,10.187278
2907,26149,Music of the Heart,124.0,27000000,14859394,6.3,49,3.104943
2908,492,Being John Malkovich,112.0,13000000,22863596,7.3,1124,11.416319
2909,108346,Dreaming of Joseph Lees,92.0,2000000,7,6.0,2,1.241349
2910,98480,Man Of The Century,80.0,0,33031,0.0,0,0.007829
2911,128,Princess Mononoke,134.0,26500000,159375308,8.2,2041,17.166725
2912,46286,The Suburbans,81.0,0,0,4.0,11,1.73986
2913,8672,My Best Fiend,95.0,0,0,7.6,45,1.807445
2914,8056,Train of Life,103.0,154790,0,7.4,48,3.040512
2915,2020,The Bachelor,101.0,51000000,36911617,4.5,84,5.061725
2916,9481,The Bone Collector,118.0,73000000,151493655,6.5,843,8.884406
2917,9008,The Insider,157.0,90000000,60289912,7.3,489,11.3569
2918,14242,American Movie,107.0,0,0,7.7,57,5.964323
2919,16129,Last Night,95.0,0,0,7.0,41,5.466969
2920,104103,Portraits Chinois,111.0,0,0,7.5,2,0.127894
2921,11489,Rosetta,95.0,0,266665,7.2,52,2.730118
2922,28145,"They Shoot Horses, Don't They?",129.0,0,0,7.4,51,4.904915
2923,51371,Battling Butler,77.0,0,0,5.7,13,1.09569
2924,18111,Bride of Re-Animator,96.0,2000000,0,6.1,70,8.244989
2925,31361,Bustin' Loose,94.0,0,0,5.7,15,1.527771
2926,11223,Coma,113.0,0,0,6.4,88,5.617866
2927,16281,Creepshow,120.0,8000000,21028755,6.7,228,10.434018
2928,16288,Creepshow 2,92.0,3500000,14000000,5.9,133,9.330087
2929,1694,Re-Animator,86.0,900000,2023414,7.0,263,9.867238
2930,476,Drugstore Cowboy,100.0,2500000,4729352,7.0,117,8.026112
2931,37094,Falling Down,113.0,25000000,40903593,7.2,837,10.175138
2932,13555,The Funhouse,96.0,0,0,5.8,69,3.99005
2933,961,The General,79.0,750000,0,8.0,240,8.002953
2934,73969,My Best Girl,80.0,483103,1027757,8.0,2,0.205671
2935,24831,Piranha,94.0,660000,0,5.7,120,16.038604
2937,85160,Slaughterhouse,85.0,0,0,5.3,12,1.5568
2938,25560,The Taming of the Shrew,122.0,0,0,6.9,35,2.786435
2939,21610,Nighthawks,99.0,5000000,19905359,6.4,87,5.830675
2940,11878,Yojimbo,110.0,0,0,8.0,334,10.313688
2941,11510,Repossessed,80.0,0,1382462,4.5,44,11.966566
2942,11234,The Omega Man,98.0,0,0,6.0,147,6.445639
2943,957,Spaceballs,96.0,22700000,38119483,6.7,924,9.10373
2944,11886,Robin Hood,83.0,15000000,32056467,7.0,1155,11.179855
2945,37853,Mister Roberts,123.0,0,0,7.3,43,2.593458
2946,62204,Quest for Fire,100.0,12000000,55260558,7.2,111,8.341166
2947,11040,Little Big Man,139.0,15000000,31559552,7.5,128,8.186994
2948,21849,A Face in the Crowd,125.0,0,0,7.4,48,6.656685
2949,1621,Trading Places,116.0,40600000,90400000,7.1,763,14.285052
2950,14035,Meatballs,92.0,0,0,5.9,79,6.613063
2951,40771,Meatballs Part II,86.0,0,0,3.5,13,1.475532
2952,40772,Meatballs III: Summer Job,96.0,0,0,4.4,14,1.667607
2953,40773,Meatballs 4,84.0,0,0,3.3,4,0.921189
2954,11498,Dead Again,107.0,0,38016380,6.7,81,9.696201
2955,11790,Peter's Friends,101.0,0,0,6.7,46,2.540085
2956,29371,The Incredibly True Adventure of Two Girls In Love,94.0,0,0,5.7,13,2.149553
2957,276635,Experience Preferred...But Not Essential,80.0,0,822,7.5,2,0.122181
2958,47941,Under the Rainbow,98.0,20000000,2297493,4.9,7,0.69162
2959,29048,How I Won the War,109.0,0,0,5.6,10,1.494833
2960,19052,Light It Up,99.0,0,0,6.6,7,1.252804
2961,21349,Anywhere But Here,114.0,23000000,18653615,5.9,67,12.593734
2962,1832,Dogma,130.0,10000000,30652890,6.8,842,8.559088
2963,10047,The Messenger: The Story of Joan of Arc,148.0,60000000,66976317,6.2,373,9.471838
2964,10228,Pokémon: The First Movie: Mewtwo Strikes Back,75.0,30000000,163644662,6.7,336,7.556826
2965,47692,Felicia's Journey,116.0,0,0,6.3,24,1.850056
2966,18561,Oxygen,92.0,0,0,5.4,15,8.343079
2967,144953,Where's Marlowe?,101.0,0,0,5.5,2,1.193384
2968,37426,The Ape,62.0,0,0,5.3,6,0.691803
2969,51787,British Intelligence,61.0,0,0,5.8,5,0.233318
2970,11663,The Commitments,118.0,0,0,7.4,132,7.442056
2971,13485,Holiday Inn,100.0,0,0,7.1,55,8.258968
2972,9289,The Longest Day,178.0,10000000,50100000,7.3,237,10.770928
2973,9264,Poison Ivy,93.0,0,0,5.2,85,6.901684
2974,18222,Poison Ivy: The New Seduction,93.0,0,0,4.1,28,6.146452
2975,124853,Ten Benny,108.0,0,0,10.0,1,0.064219
2976,11165,Tora! Tora! Tora!,144.0,25485000,29548291,6.9,150,7.262326
2977,4203,Women on the Verge of a Nervous Breakdown,88.0,700000,7179298,7.6,149,5.470331
2978,24226,The Verdict,129.0,16000000,53977250,7.4,132,9.596883
2979,88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,100.0,0,0,6.9,12,0.473593
2980,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,103.0,0,0,6.3,103,7.778445
2981,29154,Stand and Deliver,103.0,0,13994920,7.3,60,5.355761
2982,2039,Moonstruck,102.0,0,80640528,6.7,173,12.877291
2983,77915,The Sandpiper,117.0,0,0,5.7,16,1.198796
2984,11943,Jeremiah Johnson,108.0,0,0,7.5,126,4.711031
2985,11481,Repulsion,105.0,300000,0,7.5,218,6.825852
2986,2690,Irma la Douce,135.0,0,0,7.1,74,5.967967
2987,20565,42 Up,139.0,0,0,6.6,9,0.697268
2988,27141,Liberty Heights,127.0,0,0,6.7,19,2.64721
2989,10399,Mansfield Park,112.0,0,0,6.7,81,6.646005
2990,90762,"Goodbye, 20th Century",83.0,0,0,7.5,2,0.352075
2991,2668,Sleepy Hollow,105.0,100000000,206071502,6.9,1774,11.072361
2992,36643,The World Is Not Enough,128.0,135000000,361832400,6.0,878,12.130127
2993,99,All About My Mother,101.0,8272296,67872296,7.4,337,10.000915
2994,159569,Home Page,102.0,0,0,0.0,0,0.001183
2995,77010,The Living Dead Girl,86.0,0,0,6.0,18,1.605782
2996,25898,Babes in Toyland,73.0,0,0,6.6,28,7.768271
2997,9647,Scrooged,101.0,0,60328000,6.7,395,11.465634
2998,11787,Harvey,104.0,0,0,7.7,159,5.306185
2999,5156,Bicycle Thieves,93.0,133000,361712,8.0,404,13.233136
3000,24276,Matewan,132.0,4000000,1680358,7.2,33,3.350126
3001,11953,Kagemusha,180.0,0,0,7.7,135,6.206807
3002,44662,47 Samurai,207.0,0,0,7.1,20,5.127806
3003,29005,McCabe & Mrs. Miller,120.0,0,0,7.3,82,5.442081
3004,26371,Maurice,134.0,0,0,7.1,62,5.778465
3005,596,The Grapes of Wrath,129.0,750000,0,7.8,211,9.668636
3006,52470,My Man Godfrey,92.0,0,0,6.4,4,0.193758
3007,20334,The Shop Around the Corner,99.0,0,0,7.9,107,7.144236
3008,11393,The Natural,137.0,28000000,47951979,7.0,162,12.319855
3009,31121,Shampoo,109.0,0,0,6.3,41,3.796195
3010,293,A River Runs Through It,123.0,0,43440294,7.0,241,12.583826
3011,10998,Fatal Attraction,119.0,14000000,320145693,6.6,305,14.260779
3012,12235,Jagged Edge,108.0,15000000,0,6.5,63,3.892311
3013,36094,Stanley & Iris,104.0,23000000,5820015,5.7,26,1.914881
3014,9013,Midnight Run,126.0,30000000,38413606,7.2,241,5.564321
3015,11005,Awakenings,120.0,0,52096475,7.6,568,13.201595
3016,59820,Come See the Paradise,133.0,0,0,6.1,14,6.408322
3017,2924,Backdraft,137.0,75000000,152368585,6.4,360,9.883727
3018,177,The Fisher King,137.0,24000000,41895491,7.2,346,11.184385
3019,38557,The River,122.0,18000000,11500000,6.5,21,6.303384
3020,42087,Country,105.0,0,0,6.3,6,0.84372
3021,13681,Places in the Heart,111.0,0,0,7.1,31,3.712567
3022,34760,"'night, Mother",96.0,0,442000,5.8,6,0.798428
3023,9946,End of Days,121.0,100000000,211989043,5.5,488,9.62371
3024,863,Toy Story 2,92.0,90000000,497366869,7.3,3914,17.547693
3025,31582,Flawless,112.0,0,4488529,5.9,56,8.608461
3026,125520,Miss Julie,103.0,0,0,6.3,3,0.994953
3027,22267,Ride with the Devil,138.0,38000000,635096,6.6,49,7.059308
3028,55123,Tumbleweeds,102.0,312000,1281176,6.2,11,0.88888
3029,5486,A Bay of Blood,84.0,0,0,6.4,53,4.725878
3030,10411,The Distinguished Gentleman,112.0,0,46434570,5.7,78,9.64078
3031,41462,The Hitch-Hiker,71.0,0,0,6.6,28,2.211742
3032,1718,Santa Fe Trail,110.0,0,0,3.6,5,1.548028
3033,28604,Lauderdale,91.0,0,0,1.7,3,1.5338
3034,15506,Agnes Browne,92.0,0,0,6.3,9,6.485631
3035,20024,The End of the Affair,102.0,23000000,10827816,6.6,56,6.200344
3036,78256,The End of the Affair,105.0,0,0,6.3,2,0.402828
3037,13787,Holy Smoke!,115.0,0,0,5.3,47,3.176804
3038,54933,A Map of the World,125.0,0,0,6.4,8,1.588189
3039,9684,Sweet and Lowdown,95.0,0,0,6.8,109,6.836569
3040,9586,The Bonfire of the Vanities,125.0,47000000,15691192,5.3,113,5.507082
3041,41638,Broadway Damage,97.53048244599658,0,0,6.0,1,0.051128
3042,70801,Daddy-Long-Legs,85.0,0,0,7.4,5,0.346438
3043,33015,Go West,69.0,0,0,6.8,19,1.014248
3044,777,Grand Illusion,114.0,0,0,7.5,126,6.02384
3045,21887,The Great Santini,115.0,0,0,6.9,21,3.919041
3046,5652,The James Dean Story,81.0,0,0,6.2,6,0.505885
3047,19664,The Sea Wolves,120.0,0,0,5.7,19,3.244148
3048,32331,Stealing Home,98.0,0,7467504,5.9,15,7.168975
3049,76083,Tarzan the Fearless,85.0,0,0,2.8,4,0.756556
3050,32628,Three Ages,63.0,0,0,7.2,20,1.539713
3051,32669,The Two Jakes,138.0,19000000,10000000,6.2,48,4.476578
3052,18161,U2: Rattle and Hum,98.0,0,0,6.3,28,2.143483
3053,31681,Hell in the Pacific,103.0,0,0,6.8,41,2.664145
3054,33666,The Glass Bottom Boat,110.0,0,0,4.8,16,0.942977
3055,32274,Cradle Will Rock,132.0,0,0,7.2,18,6.481649
3056,10402,Deuce Bigalow: Male Gigolo,88.0,17000000,65535067,5.4,314,6.567794
3057,497,The Green Mile,189.0,60000000,284600000,8.2,4166,19.96678
3058,1715,The Cider House Rules,126.0,24000000,88545092,6.9,285,9.526781
3059,35118,Diamonds,91.0,0,0,5.4,7,1.652447
3060,42739,The War Zone,98.0,0,0,7.2,54,3.46626
3061,26162,The Bat Whispers,83.0,0,0,6.3,4,0.670708
3062,25188,The Last Picture Show,118.0,1300000,29133000,7.6,133,5.961382
3063,15515,The 7th Voyage of Sinbad,88.0,650000,0,6.8,52,11.118379
3064,75888,Blood on the Sun,93.0,0,0,5.1,7,1.130503
3065,1439,Anna and the King,148.0,75000000,0,6.4,204,17.65016
3066,2277,Bicentennial Man,131.0,100000000,93700000,6.9,998,9.369918
3067,10137,Stuart Little,84.0,133000000,300135367,5.8,998,8.3595
3068,10387,The Emperor and the Assassin,162.0,0,0,7.4,18,1.531997
3069,49948,Fantasia 2000,74.0,80000000,90874570,7.0,300,14.972573
3070,334,Magnolia,188.0,37000000,48451803,7.5,844,9.091636
3071,30237,Onegin,104.0,14000000,206128,5.8,26,7.171138
3072,50116,Simpatico,106.0,10000000,929606,5.3,6,3.143748
3073,46435,Topsy-Turvy,160.0,0,0,6.7,41,5.902126
3074,94260,The Alley Cats,83.0,0,0,2.5,2,0.083996
3075,22213,Boiling Point,92.0,0,0,4.6,26,2.124785
3076,47070,Brenda Starr,93.0,0,0,5.1,7,6.561712
3077,36492,Carnal Knowledge,98.0,0,28623900,6.7,34,2.837238
3078,624,Easy Rider,95.0,360000,0,7.0,411,8.635841
3079,26578,The Falcon and the Snowman,132.0,0,0,6.5,43,4.690847
3080,415072,Hi-Yo Silver,68.0,0,0,0.0,0,0.001438
3081,43103,Room at the Top,115.0,0,0,6.0,20,1.876199
3082,43194,Ulysses,100.0,0,0,6.3,32,1.993626
3083,9563,Any Given Sunday,163.0,55000000,100230832,6.8,430,10.571434
3084,1850,Man on the Moon,118.0,82000000,47434430,6.9,444,13.217419
3085,926,Galaxy Quest,102.0,45000000,90683916,6.9,722,15.831374
3086,1213,The Talented Mr. Ripley,139.0,40000000,128798265,7.1,790,11.65502
3087,10471,Next Friday,98.0,11000000,59827328,6.5,145,10.06545
3088,10400,The Hurricane,146.0,50000000,73956241,7.2,401,5.716009
3089,10397,Angela's Ashes,145.0,25,13,7.0,59,4.496585
3090,20761,Play It to the Bone,124.0,24000000,8434146,5.7,53,4.347609
3091,12524,Titus,162.0,0,0,6.5,76,7.295333
3092,28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",91.0,0,507941,6.3,17,1.157478
3093,36773,The Third Miracle,119.0,0,0,6.1,16,2.269601
3094,30814,Montana,96.0,0,0,4.8,4,1.174927
3095,10219,Snow Falling on Cedars,127.0,0,0,6.3,32,2.813811
3096,3558,"Girl, Interrupted",127.0,40000000,0,7.6,747,8.285062
3097,104878,Trans,80.0,0,0,0.0,0,0.042209
3098,41276,The Life and Times of Hank Greenberg,90.0,0,0,4.0,2,0.136087
3099,17908,My Dog Skip,95.0,7000000,0,6.5,71,7.061185
3100,10384,Supernova,91.0,90000000,14828081,4.9,109,5.496624
3101,125317,The Quarry,112.0,0,0,2.5,2,0.203067
3102,48233,The Terrorist,95.0,24554,140021,8.1,4,0.154526
3103,10236,The Way We Were,118.0,0,45000000,7.1,87,13.377996
3104,71067,Tess of the Storm Country,118.0,0,0,5.0,1,0.126258
3105,632,Stalag 17,120.0,1661530,0,7.6,143,9.47371
3106,11851,The Presidio,97.0,0,20324096,5.7,80,3.768935
3107,5924,Papillon,151.0,12000000,53267000,7.8,445,15.698433
3108,33734,Pal Joey,111.0,0,0,5.9,16,2.774084
3109,14886,The Last Detail,103.0,0,0,7.1,85,4.344612
3110,26617,Five Easy Pieces,98.0,0,0,7.2,114,9.721297
3111,11900,Even Dwarfs Started Small,96.0,200000,0,6.6,27,0.854963
3112,10493,Dead Calm,96.0,10000000,7825000,6.6,178,13.464246
3113,16241,The Boys from Brazil,125.0,0,0,6.6,102,5.923299
3114,27632,Black Sunday,87.0,0,0,7.2,79,4.683413
3115,22160,Against All Odds,128.0,0,0,5.7,40,3.027195
3116,4460,The Snows of Kilimanjaro,117.0,0,0,6.1,18,1.799027
3117,9644,National Lampoon's Loaded Weapon 1,84.0,0,0,5.7,161,11.511683
3118,43455,The Loves of Carmen,99.0,0,0,8.0,2,0.366948
3119,13342,Fast Times at Ridgemont High,90.0,4500000,27092880,7.0,330,14.658885
3120,35119,A Cry in the Dark,120.0,15000000,6908797,6.4,49,3.970538
3121,21256,Born to Win,88.0,0,0,6.1,7,2.554758
3122,14919,Batman: Mask of the Phantasm,76.0,6000000,5617391,7.4,218,7.29114
3123,14040,American Flyers,113.0,0,1400000,6.1,33,5.50751
3124,75641,Voyage of the Damned,155.0,0,0,5.5,5,1.12301
3125,17343,Vampyros Lesbos,89.0,0,0,5.5,29,3.047838
3126,22692,A Star Is Born,111.0,0,0,6.3,24,2.537508
3127,47620,Poison,85.0,250000,609524,6.4,15,1.924535
3128,2990,Pacific Heights,102.0,0,29381956,6.0,83,4.817146
3129,38775,Night Tide,84.0,0,0,6.2,16,0.91597
3130,10831,The Draughtsman's Contract,103.0,0,0,6.9,44,2.444637
3131,21193,Carmen,152.0,0,0,5.9,6,1.490737
3132,33078,A Zed & Two Noughts,115.0,0,0,6.8,31,3.464385
3133,16672,Woman in the Dunes,147.0,0,0,8.1,88,9.768832
3134,10472,Down to You,91.0,9000000,0,4.9,71,3.847088
3135,123277,Hellhounds on My Trail: The Afterlife of Robert Johnson,97.53048244599658,0,0,0.0,0,0.008917
3136,79474,"Not Love, Just Frenzy",125.0,0,0,4.6,4,0.217406
3137,97805,Wirey Spindell,97.53048244599658,0,0,5.5,2,0.098181
3138,53714,Another Man's Poison,90.0,0,0,6.4,9,2.021032
3139,21489,The Odessa File,130.0,0,0,6.7,50,3.883002
3140,51392,The Saphead,77.0,0,0,6.4,6,0.291058
3141,32600,Seven Chances,56.0,0,0,7.3,49,4.590055
3142,110479,Smashing Time,96.0,0,0,4.8,2,0.325212
3143,299121,Train Ride to Hollywood,89.0,0,0,0.0,0,0.004393
3144,13005,Where the Buffalo Roam,96.0,0,6659377,6.1,48,3.216608
3145,65134,Zachariah,93.0,0,0,7.0,1,0.071054
3146,121738,Kestrel's Eye,89.0,0,0,0.0,0,0.001722
3147,18681,Eye of the Beholder,109.0,15000000,0,5.3,42,3.773058
3148,75531,Isn't She Great,95.0,36000000,3003296,4.6,14,0.907927
3149,20468,The Big Tease,87.0,0,0,5.8,6,1.116821
3150,14521,The Cup,93.0,0,0,5.9,9,0.588543
3151,46835,Santitos,105.0,0,0,6.3,2,0.28762
3152,10406,Encino Man,88.0,0,40693477,5.6,197,8.000189
3153,14741,The Goodbye Girl,111.0,0,102000000,7.3,37,3.937139
3154,32015,I Am Cuba,141.0,0,0,8.0,33,2.254539
3155,1883,Malcolm X,202.0,34000000,48169908,7.3,377,14.207001
3156,2005,Sister Act,100.0,31000000,231605150,6.5,713,18.83065
3157,6279,Sister Act 2: Back in the Habit,107.0,38000000,57319029,5.9,384,12.986842
3158,11087,The Hand that Rocks the Cradle,110.0,11700000,88036683,6.5,196,6.672715
3159,7305,Alive,120.0,32000000,36733909,6.7,383,8.662287
3160,24735,Agnes of God,98.0,0,0,6.2,40,3.941689
3161,9475,Scent of a Woman,157.0,31000000,134095253,7.3,763,14.505987
3162,8872,Wayne's World,94.0,20000000,121697323,6.5,738,10.180776
3163,8873,Wayne's World 2,95.0,0,47965000,5.8,281,10.931683
3164,11287,A League of Their Own,128.0,40000000,107458785,6.8,362,10.852038
3165,9869,Patriot Games,117.0,45000000,178051587,6.4,440,11.075674
3166,619,The Bodyguard,129.0,25000000,411006740,6.2,681,9.805017
3167,9374,Death Becomes Her,104.0,55000000,149022650,6.3,655,11.017417
3168,11259,Far and Away,140.0,60000000,137783840,6.3,294,7.472753
3169,8293,Howards End,140.0,0,25966555,7.0,98,10.854598
3170,11068,Singles,99.0,0,18472850,6.6,106,10.450148
3171,1923,Twin Peaks: Fire Walk with Me,134.0,10000000,4160851,7.3,429,8.736538
3172,10158,White Men Can't Jump,115.0,0,90753806,6.2,305,8.795941
3173,10206,Buffy the Vampire Slayer,86.0,7000000,16624456,5.3,192,4.941989
3174,11782,Hard Boiled,126.0,4500000,0,7.4,169,10.184313
3175,10086,Man Bites Dog,95.0,0,0,7.2,194,8.758096
3176,9367,El Mariachi,81.0,220000,2040920,6.6,243,9.972591
3177,9876,Stop! Or My Mom Will Shoot,87.0,0,70611210,4.6,220,14.40112
3178,10326,Forever Young,102.0,0,128000000,6.0,258,5.050509
3179,16562,The Cutting Edge,101.0,0,25105517,6.6,59,3.8143
3180,9609,Of Mice and Men,110.0,0,5471088,7.1,147,6.112112
3181,12143,Bad Lieutenant,96.0,1000000,2019469,6.9,162,6.417037
3182,4234,Scream 3,116.0,40000000,161834276,5.7,749,9.738371
3183,9605,Single White Female,107.0,16000000,48017402,6.0,139,7.246119
3184,8374,The Boondock Saints,108.0,6000000,30471,7.2,848,12.457908
3185,29076,Gun Shy,101.0,10000000,1631839,5.4,24,6.370105
3186,80471,Beloved/Friend,90.0,0,0,6.1,5,0.600431
3187,49477,Gendernauts: A Journey Through Shifting Identities,87.0,0,0,10.0,2,0.073744
3188,121940,Knockout,99.0,0,0,0.0,0,0.31301
3189,28156,The Baby,84.0,0,0,6.1,20,1.261534
3190,113096,The Brandon Teena Story,89.0,0,0,7.3,3,0.107046
3191,106837,Different for Girls,97.0,0,0,5.2,5,0.533219
3192,24349,Minnie and Moskowitz,115.0,0,0,6.4,19,2.096508
3193,27841,They Might Be Giants,98.0,0,0,7.3,19,2.303594
3194,1907,The Beach,119.0,40000000,144056873,6.3,1271,14.430311
3195,15489,Snow Day,89.0,0,0,4.8,51,6.295701
3196,15655,The Tigger Movie,77.0,30000000,45554533,6.3,146,7.023414
3197,68546,Cotton Mary,124.0,0,0,5.3,3,0.30869
3198,36210,Not One Less,106.0,0,0,7.5,36,1.896931
3199,279444,Soft Toilet Seats,107.0,0,0,0.0,0,0.002341
3200,77908,Trois,93.0,200000,1160268,4.5,1,0.06431
3201,22342,The Big Combo,84.0,0,0,7.2,25,1.787278
3202,96484,Conceiving Ada,85.0,0,0,0.0,0,0.563712
3203,30062,Eaten Alive,91.0,520000,0,4.9,41,5.394715
3204,62463,Raining Stones,90.0,0,0,5.7,20,1.592047
3205,25934,"To Sir, with Love",105.0,640000,0,7.6,72,8.138554
3206,101383,With Byrd at the South Pole,82.0,0,0,7.5,2,0.10214
3207,14181,Boiler Room,118.0,26000000,28780255,6.5,202,8.518425
3208,10385,Hanging Up,94.0,40000000,36037909,5.0,42,6.474767
3209,2787,Pitch Black,108.0,23000000,53187659,6.7,1812,6.424399
3210,2069,The Whole Nine Yards,98.0,41300000,106371651,6.3,540,12.061521
