,id,title,english_lang,foreign_lang,US_film,foreign_film,international
13200,11917,Saw V,1,0,1,0,0
13201,8892,A Christmas Tale,0,1,0,1,0
13202,12525,Critters 4,1,0,1,0,0
13203,82519,Restaurant,1,0,1,0,0
13204,13523,Sex Drive,1,0,1,0,0
13205,14655,Soul Men,1,0,1,0,0
13206,15749,While She Was Out,1,0,0,0,1
13207,22358,The Island,0,1,0,1,0
13208,14405,Beverly Hills Chihuahua,1,0,1,0,0
13209,43985,Half Moon,0,1,0,0,1
13210,20065,Purple Violets,1,0,0,0,0
13211,14089,Christmas on Mars,1,0,1,0,0
13212,208385,The Blue Hour,1,0,0,0,0
13213,84050,Fanny,1,0,1,0,0
13214,9999,The Free Will,0,1,0,1,0
13215,17099,Hanzo the Razor: Sword of Justice,0,1,0,1,0
13216,58570,Where a Good Man Goes,0,1,0,1,0
13217,29452,The Face of Another,0,1,0,1,0
13218,125749,The Gaucho,1,0,1,0,0
13219,111759,Don Q Son of Zorro,1,0,1,0,0
13220,8905,Three Monkeys,0,1,0,0,1
13221,3520,Casanova '70,0,1,0,0,1
13222,43372,Bellissima,0,1,0,1,0
13223,88435,Tattooed Life,0,1,0,1,0
13224,77650,Bullfighter and the Lady,1,0,1,0,0
13225,17704,The Living Sea,1,0,1,0,0
13226,36571,The Dirty Dozen: Next Mission,1,0,1,0,0
13227,36572,The Dirty Dozen: The Deadly Mission,1,0,1,0,1
13228,37327,Wagon Master,1,0,1,0,0
13229,28684,Ring of Darkness,1,0,1,0,0
13230,8841,The Class,0,1,0,1,0
13231,54615,When Willie Comes Marching Home,1,0,1,0,0
13232,13220,Splinter,1,0,1,0,0
13233,16509,Confessions of a Superhero,1,0,0,0,0
13234,34867,The Manson Family,1,0,1,0,0
13235,10565,Kanak Attack,0,1,0,1,0
13236,6972,Australia,1,0,0,0,1
13237,13053,Bolt,1,0,1,0,0
13238,32862,Revenge of the Zombies,1,0,1,0,0
13239,10139,Milk,1,0,1,0,0
13240,29320,The Devil-Doll,1,0,1,0,0
13241,8966,Twilight,1,0,1,0,0
13242,16342,The Children,1,0,0,1,0
13243,13387,Transporter 3,1,0,0,0,1
13244,12193,Four Christmases,1,0,1,0,0
13245,14574,The Boy in the Striped Pyjamas,1,0,0,0,1
13246,10900,Surveillance,1,0,1,0,0
13247,56256,Stuff and Dough,0,1,0,1,0
13248,14438,Fireproof,1,0,1,0,0
13249,14248,Igor,1,0,1,0,1
13250,20919,The Devil's Chair,1,0,0,0,1
13251,12224,Dinotopia,1,0,0,0,1
13252,10360,Hunger,1,0,0,1,0
13253,14299,Cadillac Records,1,0,1,0,0
13254,13056,Punisher: War Zone,1,0,0,0,1
13255,15026,The Guyver,1,0,1,0,0
13256,13793,Flashbacks of a Fool,1,0,0,1,0
13257,35790,Charulata,0,1,0,1,0
13258,38831,Lady with the Dog,0,1,0,1,0
13259,45838,The Bell Boy,1,0,1,0,0
13260,13394,Shrek the Halls,1,0,1,0,0
13261,2574,The Lovers,0,1,0,1,0
13262,72495,The Blue Light,0,1,0,1,0
13263,34283,The Pervert's Guide to Cinema,1,0,0,0,1
13264,114390,Hospital,1,0,1,0,0
13265,85844,Women of the Night,0,1,0,1,0
13266,14447,A Matter of Loaf and Death,1,0,0,1,0
13267,17157,Ace of Hearts,1,0,1,0,1
13268,1964,A Friend of Mine,0,1,0,1,0
13269,44626,The Long Night,1,0,1,0,0
13270,65502,Fools' Parade,1,0,1,0,0
13271,17912,Gypsy,1,0,1,0,0
13272,43962,Malaya,1,0,1,0,0
13273,28148,Ninja III: The Domination,1,0,1,0,0
13274,93260,Body of War,1,0,1,0,0
13275,109539,The Sun Shines Bright,1,0,1,0,0
13276,116973,Four Men and a Prayer,1,0,1,0,0
13277,74485,A Man Named Pearl,1,0,0,0,0
13278,174122,Dallas - War of The Ewings,1,0,0,0,0
13279,200311,Much Ado About Something,1,0,0,1,0
13280,10200,The Day the Earth Stood Still,1,0,0,0,1
13281,8881,Che: Part One,1,0,0,0,1
13282,8880,Che: Part Two,1,0,0,0,1
13283,11127,Starship Troopers 3: Marauder,1,0,1,0,1
13284,18117,Dean Spanley,1,0,0,0,0
13285,109711,I Am the Law,1,0,1,0,0
13286,18926,Boomerang!,1,0,1,0,0
13287,86782,Patterns,1,0,1,0,0
13288,25852,Nothing Like the Holidays,1,0,1,0,0
13289,39407,The Climax,1,0,1,0,0
13290,39409,The Strange Door,1,0,1,0,0
13291,37584,Pandora's Box,1,0,0,1,0
13292,14359,Doubt,1,0,1,0,0
13293,19486,Cyborg She,0,1,0,1,0
13294,126754,The Forgotten One,1,0,1,0,0
13295,13223,Gran Torino,1,0,1,0,1
13296,11499,Frost/Nixon,1,0,1,0,0
13297,8055,The Reader,1,0,0,0,1
13298,3054,The Wrecking Crew,1,0,1,0,0
13299,14072,Rab Ne Bana Di Jodi,0,1,0,1,0
13300,20542,Delgo,1,0,1,0,0
13301,12449,Room of Death,0,1,0,1,0
13302,5816,Waiter,0,1,0,1,0
13303,13980,Sword of the Stranger,0,1,0,1,0
13304,8276,I've Loved You So Long,0,1,0,0,1
13305,61751,Jesus is a Palestinian,1,0,0,0,0
13306,11321,Seven Pounds,1,0,1,0,0
13307,52615,Meltdown: Days of Destruction,1,0,0,1,0
13308,41966,Pin,1,0,0,1,0
13309,89453,Love,1,0,0,0,0
13310,120862,The Animal Kingdom,1,0,1,0,0
13311,42655,Andromeda Nebula,0,1,0,0,1
13312,12163,The Wrestler,1,0,1,0,0
13313,14772,The Memory Keeper's Daughter,1,0,1,0,0
13314,27991,The Little Giant,1,0,1,0,0
13315,87894,Mr. Wu,1,0,1,0,0
13316,9050,A Chinese Ghost Story II,0,1,0,1,0
13317,86082,Why We Fight: The Nazis Strike,0,1,0,0,0
13318,79090,Why We Fight: The Battle of Britain,1,0,0,0,0
13319,47499,Small Cuts,0,1,0,0,1
13320,60488,Arabian Nights,1,0,1,0,0
13321,111302,The Blackbird,1,0,1,0,0
13322,112912,Why We Fight: The Battle of Russia,1,0,1,0,0
13323,80616,The More the Merrier,1,0,1,0,0
13324,2694,Tuya's Marriage,0,1,0,1,0
13325,39558,Face of a Fugitive,1,0,1,0,0
13326,36573,The Dirty Dozen: The Fatal Mission,1,0,1,0,1
13327,4922,The Curious Case of Benjamin Button,1,0,1,0,0
13328,159849,Why We Fight: Divide and Conquer,1,0,1,0,0
13340,10201,Yes Man,1,0,1,0,0
13341,75686,Hexed,1,0,1,0,0
13342,297983,On the Rumba River,1,0,0,0,0
13343,2253,Valkyrie,1,0,0,0,1
13344,14422,Birds of America,1,0,1,0,0
13345,40873,Pete Seeger: The Power of Song,1,0,0,0,0
13346,38142,5 Centimeters per Second,0,1,0,1,0
13347,34812,H.G. Wells' War of the Worlds,1,0,1,0,0
13348,16268,War of the Worlds 2: The Next Wave,1,0,1,0,0
13349,15033,Constantine's Sword,1,0,0,0,0
13350,14806,Impulse,1,0,0,1,0
13351,51817,Zamfir's Zona,0,1,0,1,0
13352,84397,Double Dynamite,1,0,1,0,0
13353,59158,The Death Kiss,1,0,1,0,0
13354,105371,Girls Rock!,1,0,1,0,0
13355,6936,Ben X,0,1,0,1,0
13356,13954,Alien Raiders,1,0,1,0,0
13357,13406,Trainwreck: My Life as an Idiot,1,0,1,0,0
13358,14357,The King of Ping Pong,0,1,0,1,0
13359,185156,Jane Austen in Manhattan,1,0,0,0,1
13360,10202,Bedtime Stories,1,0,1,0,0
13361,28564,Manhattan Melodrama,1,0,1,0,0
13362,23604,Two Days,1,0,0,0,0
13363,13973,Choke,1,0,1,0,0
13364,4148,Revolutionary Road,1,0,0,0,1
13365,194113,Blackadder Back & Forth,1,0,0,1,0
13366,51247,Blackadder's Christmas Carol,1,0,0,0,0
13367,17845,Loft,0,1,0,1,0
13368,13827,"Surfer, Dude",1,0,1,0,0
13369,362026,Magnificent 7,1,0,0,1,0
13370,15676,Nobel Son,1,0,1,0,0
13371,15584,Dear Zachary: A Letter to a Son About His Father,1,0,1,0,0
13372,13971,Wild Child,1,0,0,0,1
13373,89573,Chandu the Magician,1,0,1,0,0
13374,13813,Defiance,1,0,1,0,0
13375,13180,Zeitgeist: Addendum,1,0,1,0,0
13376,42366,Dr. Jack,1,0,1,0,0
13377,14306,Marley & Me,1,0,1,0,0
13378,8049,The Grocer's Son,0,1,0,1,0
13379,20028,Decoy,1,0,1,0,0
13380,141971,Blackout,0,1,0,1,0
13407,31047,Jesse Stone: Night Passage,1,0,1,0,0
13408,8927,Involuntary,0,1,0,1,0
13409,12429,Ponyo,0,1,0,1,0
13410,53519,High and Dizzy,1,0,1,0,0
13411,53518,Now or Never,1,0,0,0,0
13412,70191,The Good Guys and the Bad Guys,1,0,1,0,0
13413,51808,Six in Paris,0,1,0,1,0
13414,18151,Shadow Company,1,0,0,0,0
13415,28256,Satan Met a Lady,1,0,1,0,0
13416,16205,Jack Brooks: Monster Slayer,1,0,0,1,0
13417,15331,The Vanishing Point,0,1,0,0,0
13418,17287,Poultrygeist: Night of the Chicken Dead,1,0,1,0,0
13419,50988,Young Gods,0,1,0,1,0
13420,113916,The General Died at Dawn,1,0,1,0,0
13421,29741,"Have Rocket, Will Travel",1,0,1,0,0
13422,29262,The House of Sand,0,1,0,1,0
13423,9795,Earthsea,1,0,1,0,0
13424,87790,Brotherhood of Death,1,0,1,0,0
13425,26758,Man with the Gun,1,0,1,0,0
13426,25528,American Ninja 4: The Annihilation,1,0,1,0,0
13427,8942,Wendy and Lucy,1,0,1,0,0
13428,13690,Open Season 2,1,0,1,0,0
13429,16409,Last Chance Harvey,1,0,0,0,1
13430,113921,Dallas,1,0,1,0,0
13431,14756,Ip Man,0,1,0,1,0
13432,27244,The Dungeonmaster,1,0,1,0,0
13433,35945,Howling V: The Rebirth,1,0,0,1,0
13434,54406,The Young Visiters,1,0,0,1,0
13435,10596,Replicant,1,0,1,0,0
13436,60547,The Duel at Silver Creek,1,0,1,0,0
13437,368955,The Recruiter,1,0,1,0,0
13438,49256,Habana Blues,1,0,0,0,1
13439,86084,Why We Fight: The Battle of China,1,0,0,0,0
13440,13944,Passengers,1,0,0,0,1
13441,10199,The Tale of Despereaux,1,0,0,0,1
13442,10521,Bride Wars,1,0,1,0,0
13443,26235,The Gamers: Dorkness Rising,1,0,1,0,0
13444,13635,Mesrine: Killer Instinct,0,1,0,0,1
13445,14435,My Bloody Valentine,1,0,1,0,0
13446,21966,Blood and Bones,0,1,0,1,0
13447,52886,Castaway,1,0,0,1,0
13448,37373,Island in the Sun,1,0,1,0,0
13449,170094,Liberty Kid,1,0,1,0,0
13450,260528,De fûke,0,1,0,0,0
13451,13177,Battle in Seattle,1,0,1,0,0
13452,34696,Fuel,1,0,0,0,0
13453,221861,Aspen,1,0,1,0,0
13454,114403,Model,1,0,0,0,0
13455,14139,Timecrimes,0,1,0,1,0
13456,16999,Fire and Ice: The Dragon Chronicles,1,0,0,1,0
13457,8280,The Secret of the Grain,0,1,0,1,0
13458,125705,Hamlet,1,0,1,0,0
13459,36746,Punk's Not Dead,1,0,0,1,0
13460,36402,The Welts,0,1,0,1,0
13461,317,Grbavica: The Land of My Dreams,0,1,0,0,1
13462,12437,Underworld: Rise of the Lycans,1,0,1,0,0
13463,2309,Inkheart,1,0,0,0,1
13464,86363,Gun The Man Down,1,0,1,0,0
13465,60542,Albuquerque,1,0,1,0,0
13466,162865,Why We Fight: War Comes to America,1,0,0,0,0
13467,47658,John Waters: This Filthy World,1,0,1,0,0
13468,31688,The Soviet Story,0,1,0,1,0
13469,14076,Shoot on Sight,1,0,0,0,1
13470,13942,The Alphabet Killer,1,0,1,0,0
13471,18543,Revenge of the Nerds III: The Next Generation,1,0,1,0,0
13472,21029,Revenge of the Nerds IV: Nerds In Love,1,0,1,0,0
13473,50307,Soup to Nuts,1,0,0,0,0
13474,49511,Chinese Coffee,1,0,1,0,0
13475,27440,Save Me,1,0,1,0,0
13476,13825,The Lazarus Project,1,0,0,0,1
13477,250093,The Man,1,0,1,0,0
13478,15227,Galaxy Express 999,1,0,0,1,0
13479,14560,Paul Blart: Mall Cop,1,0,1,0,0
13480,14410,Notorious,1,0,1,0,0
13481,13788,The Unborn,1,0,1,0,0
13482,13429,Donkey Punch,1,0,0,1,0
13483,6733,Where Is Fred?,0,1,0,1,0
13484,14871,Make It Happen,1,0,1,0,0
13485,35077,Three Strangers,1,0,1,0,0
13486,14353,Repo! The Genetic Opera,1,0,1,0,0
13487,27447,Edge of Madness,1,0,0,0,1
13488,14254,The Uninvited,1,0,0,1,0
13489,16137,Fear(s) of the Dark,0,1,0,1,0
13490,17803,12:01,1,0,1,0,0
13491,101838,Game Over,0,1,0,0,1
13492,214436,Maria,1,0,0,0,1
13493,14549,Night Train,1,0,0,0,1
13494,80193,The Big Stampede,1,0,1,0,0
13495,169869,Blue,1,0,1,0,0
13496,56816,The Visitor,1,0,0,0,0
13497,38205,Kummeli Goldrush,0,1,0,1,0
13498,168261,Shadow of the Holy Book,0,1,0,0,0
13499,10529,Outlander,1,0,0,0,1
13500,75880,Belle of the Nineties,1,0,1,0,0
13501,160783,Branded,1,0,1,0,0
13502,58782,A Dead Calling,1,0,0,0,0
13503,62753,Beachhead,1,0,1,0,0
13504,417285,Los signos del zodiaco,0,1,0,0,0
13505,14582,Passchendaele,1,0,0,1,0
13506,46595,The Great Ecstasy of Woodcarver Steiner,0,1,0,1,0
13507,50318,Go Go Tales,1,0,0,0,1
13508,253116,Wrestling with Alligators,1,0,0,0,0
13509,94533,The Badlanders,1,0,1,0,0
13510,44052,Black Widow,1,0,1,0,0
13511,63938,Bad Luck Love,0,1,0,1,0
13512,1977,The Grudge 3,1,0,1,0,0
13513,46725,Indictment: The McMartin Trial,1,0,1,0,0
13514,13510,Eden Lake,1,0,0,1,0
13515,15554,Triumph of the Nerds: The Rise of Accidental Empires,1,0,0,0,0
13516,14836,Coraline,1,0,1,0,0
13517,48350,Psychomania,1,0,0,1,0
13518,97915,Point of Order!,1,0,0,0,0
13519,15003,Chocolate,0,1,0,1,0
13520,24194,TerrorVision,1,0,1,0,0
13521,14851,The Escapist,1,0,0,0,1
13522,13455,Push,1,0,1,0,1
13523,4959,The International,1,0,0,0,1
13524,10362,Two Lovers,1,0,0,0,1
13525,10184,He's Just Not That Into You,1,0,0,0,1
13526,16170,Jar City,0,1,0,0,1
13527,14849,Dead Like Me: Life After Death,1,0,1,0,0
13528,36764,Uuno Turhapuro,0,1,0,1,0
13529,111459,California,1,0,1,0,0
13530,37309,Canyon Passage,1,0,1,0,0
13531,131729,The Con,1,0,1,0,0
13532,52105,Husbands,1,0,1,0,0
13533,60539,The Cimarron Kid,1,0,1,0,0
13534,28196,The Avenging Conscience: or 'Thou Shalt Not Kill',1,0,1,0,0
13535,1560,Singapore Sling,0,1,0,1,0
13536,85394,33 Scenes from Life,0,1,0,0,1
13537,15060,Futurama: Into the Wild Green Yonder,1,0,1,0,0
13538,26900,The Bandit,0,1,0,1,0
13539,15189,Hotel for Dogs,1,0,1,0,0
13540,133328,The Deadly Trackers,1,0,1,0,0
13541,13492,Frontier(s),1,0,0,0,1
13542,70089,Comet in Moominland,0,1,0,1,0
13543,4832,The 11th Hour,1,0,1,0,0
13544,135938,Daddy,1,0,0,1,0
13545,7353,Fireflies in the Garden,1,0,1,0,0
13546,14711,Afro Samurai: Resurrection,1,0,0,0,1
13547,52512,Café Lumière,0,1,0,0,1
13548,98193,Death by Hanging,0,1,0,1,0
13549,49600,The Last Movie,1,0,1,0,0
13550,24171,Dry Season,0,1,0,0,1
13551,47980,Jesus Christ Superstar,1,0,0,0,0
13552,5677,Trancers,1,0,1,0,0
13553,44618,The Man Who Quit Smoking,0,1,0,0,1
13554,16804,Departures,0,1,0,1,0
13555,25405,Taking Chance,1,0,1,0,0
13556,73953,AmericanEast,1,0,0,0,0
13557,1961,My Name Is Bruce,1,0,1,0,0
13558,15148,Man in the Chair,1,0,1,0,0
13559,54838,Robinson in Space,1,0,0,0,0
13560,15945,The Way of War,1,0,1,0,0
13561,171840,Kimberly,1,0,1,0,0
13562,68190,Ralliraita,1,0,0,0,0
13563,14204,Ping Pong Playa,1,0,1,0,0
13564,20829,Funny People,1,0,1,0,0
13565,30508,Berlin Calling,0,1,0,1,0
13566,15039,Against the Dark,1,0,1,0,1
13567,13639,The Letter for the King,0,1,0,0,1
13568,47561,Firepower,1,0,0,1,0
13569,18884,Nuremberg,1,0,0,0,1
13570,26036,Bigger Than Life,1,0,1,0,0
13571,434306,Going to Kansas City,1,0,0,0,1
13572,14977,Red Sands,1,0,1,0,0
13573,157909,Show Me,1,0,0,0,1
13574,21851,The Lost,1,0,0,1,0
13575,15105,Still Waiting...,1,0,1,0,0
13576,17314,Pistol Whipped,1,0,1,0,0
13577,24351,Flight of Fury,1,0,0,0,1
13578,94405,The Far Horizons,1,0,1,0,0
13579,110761,Container,1,0,0,0,0
13580,38087,Mystery Team,1,0,1,0,0
13581,16177,Killer Babes,0,1,0,1,0
13582,29363,A World Without Thieves,0,1,0,0,1
13583,79331,The Gunfight at Dodge City,1,0,1,0,0
13584,36499,His Private Secretary,1,0,1,0,0
13585,15268,Street Fighter: The Legend of Chun-Li,1,0,0,0,1
13586,17317,Urban Justice,1,0,1,0,0
13587,434,Tough Enough,0,1,0,1,0
13588,15670,Madea Goes to Jail,1,0,1,0,0
13589,206034,The Black Watch,1,0,1,0,0
13590,19255,Away We Go,1,0,1,0,0
13591,43034,Hell to Eternity,1,0,1,0,0
13592,29117,The Unsuspected,1,0,1,0,0
13593,14979,Thick as Thieves,1,0,0,0,1
13594,18208,Beautiful Ohio,1,0,1,0,0
13595,41054,Il Grido,0,1,0,0,1
13596,37468,The Big Lift,1,0,1,0,0
13597,8832,Il Divo,0,1,0,1,0
13598,50013,Wings,0,1,0,1,0
13599,8279,Paris,0,1,0,1,0
13600,14063,Adrift in Manhattan,1,0,0,0,0
13601,13207,Friday the 13th,1,0,1,0,0
13602,15067,"The Good, The Bad, The Weird",0,1,0,1,0
13603,14853,Screamers: The Hunting,1,0,1,0,0
13604,15159,The Pink Panther 2,1,0,1,0,0
13605,18529,Crips and Bloods: Made in America,1,0,0,0,0
13606,7916,Far Cry,1,0,0,0,1
13607,38789,I Manegen med Glenn Killing: Live från Berns,0,1,0,1,0
13608,90324,The English Surgeon,1,0,0,1,0
13609,67384,A Hell of a Day,0,1,0,1,0
13610,36281,Shara,0,1,0,1,0
13611,42818,Marius,0,1,0,1,0
13612,29717,The Adventures of Food Boy,1,0,0,0,0
13613,43873,César,0,1,0,1,0
13614,17158,They Wait,1,0,0,1,0
13615,24221,The Rebel,0,1,0,0,0
13616,17077,Everlasting Moments,0,1,0,1,0
13617,47497,Expecting Love,0,1,0,1,0
13618,10049,Attack Force,1,0,0,0,1
13619,9914,Shadow Man,1,0,0,0,1
13620,40227,Playing for Keeps,1,0,1,0,0
13621,20421,Rock-A-Doodle,1,0,0,0,1
13622,125858,Tokyo.sora,0,1,0,1,0
13623,111014,Dead Silent,1,0,0,0,0
13624,14301,Dr. Horrible's Sing-Along Blog,1,0,1,0,0
13625,8382,Today You Die,1,0,1,0,0
13626,13849,The Cottage,1,0,0,1,0
13627,27061,Two Men in Manhattan,0,1,0,1,0
13628,43146,Fanny,0,1,0,1,0
13629,85330,Out At The Wedding,1,0,0,0,0
13630,53574,Born to the West,1,0,1,0,0
13631,74286,The Hasty Heart,1,0,1,0,0
13632,30906,Frontrunners,1,0,0,0,0
13633,26939,The Quick and the Dead,1,0,1,0,0
13634,26127,Joshua Tree,1,0,1,0,0
13635,13613,Day of the Dead,1,0,1,0,0
13636,16538,"I Love You, Man",1,0,1,0,0
13637,19998,The Big Steal,1,0,1,0,0
13638,5334,Billy Budd,1,0,0,1,0
13639,26387,Night Has a Thousand Eyes,1,0,1,0,0
13640,7517,Live Free or Die,1,0,0,0,0
13641,34474,Blonde Venus,1,0,1,0,0
13642,13094,Dance of the Dead,1,0,1,0,0
13643,18781,The Haunting in Connecticut,1,0,1,0,0
13644,27757,The Little Engine That Could,1,0,0,1,0
13645,16558,Duplicity,1,0,0,0,1
13646,13811,Knowing,1,0,0,0,1
13647,17003,Sugar,1,0,0,0,1
13648,80314,Young Thugs: Nostalgia,0,1,0,1,0
13649,161006,Praying With Lior,1,0,0,0,0
13650,16353,Ong Bak 2,0,1,0,1,0
13651,15472,The Girl with the Dragon Tattoo,0,1,0,0,1
13652,52528,Bloodbath at the House of Death,1,0,0,1,0
13653,13090,Sunshine Cleaning,1,0,1,0,0
13654,15854,Kung Fu Panda: Secrets of the Furious Five,1,0,1,0,0
13655,53651,Hangman's Knot,1,0,1,0,0
13656,58076,Immortal Sergeant,1,0,1,0,0
13657,143240,Nigdy w życiu!,0,1,0,1,0
13658,73856,The Children of Leningradsky,0,1,0,1,0
13659,14180,Submerged,1,0,0,0,1
13660,36836,Stacy: Attack of the Schoolgirl Zombies,1,0,0,1,0
13661,17166,Insanitarium,1,0,1,0,0
13662,47739,Illegal,1,0,1,0,0
13663,16325,Echelon Conspiracy,1,0,1,0,0
13664,113321,Jasminum,0,1,0,1,0
13665,17097,After Sex,1,0,1,0,0
13666,46799,The Third Part of the Night,0,1,0,1,0
13667,19950,13B: Fear Has a New Address,0,1,0,1,0
13668,15512,Monsters vs Aliens,1,0,1,0,0
13669,14735,Boarding Gate,1,0,0,1,0
13670,24220,California Dreamin',0,1,0,1,0
13671,21946,Counter Investigation,0,1,0,1,0
13672,20529,Sita Sings the Blues,1,0,1,0,0
13673,30155,Naked Fear,1,0,1,0,0
13674,39914,Chaos,1,0,1,0,0
13675,42914,Three on a Match,1,0,1,0,0
13676,36392,Kogel-mogel,0,1,0,1,0
13677,62437,Land of Silence and Darkness,0,1,0,1,0
13678,6968,The Baader Meinhof Complex,0,1,0,0,1
13679,13161,Big Stan,1,0,1,0,0
13680,16197,Dating The Enemy,1,0,0,1,0
13681,53828,Blue Steel,1,0,1,0,0
13682,34015,We Live in Public,1,0,1,0,0
13683,13808,Strictly Sexual,1,0,1,0,0
13684,14637,Nothing But the Truth,1,0,1,0,0
13685,15912,The Square,1,0,0,1,0
13686,18096,The Gray Man,1,0,1,0,0
13687,18094,Anvil! The Story of Anvil,1,0,0,0,1
13688,33811,Border Incident,1,0,1,0,0
13689,53863,Star of Midnight,1,0,1,0,0
13690,16991,Observe and Report,1,0,1,0,0
13691,99283,Private Lives,1,0,1,0,0
13692,94854,Too Many Girls,1,0,1,0,0
13693,43396,Union Station,1,0,1,0,0
13694,16614,Adventureland,1,0,1,0,0
13695,31273,With Fire and Sword,0,1,0,1,0
13696,18558,Scenes of a Sexual Nature,1,0,0,1,0
13697,16071,The Cake Eaters,1,0,1,0,0
13698,20048,Confessions of a Shopaholic,1,0,1,0,0
13699,8747,The Black Balloon,1,0,0,1,0
13700,16258,The Butterfly Effect 3: Revelations,1,0,1,0,0
13701,15451,Revanche,0,1,0,1,0
13702,330711,One Kill,1,0,1,0,0
13703,82962,Killer Force,1,0,0,0,1
13704,22705,Cheeky,0,1,0,0,1
13705,16005,The Lucky Ones,1,0,1,0,0
13706,55748,Ystäväni Henry,0,1,0,0,0
13707,39331,The Body,1,0,0,1,0
13708,284117,Fitna,1,0,0,1,0
13709,55500,The Land of Happiness,0,1,0,0,0
13710,14164,Dragonball Evolution,1,0,1,0,0
13711,3632,Flash Gordon,1,0,1,0,0
13712,9841,Rest Stop,1,0,1,0,0
13713,91099,Your life in 65 minutes,0,1,0,0,0
13714,97421,Kansas Raiders,1,0,1,0,0
13715,43250,The Lonely Man,1,0,1,0,0
13716,142973,Dating Games People Play,1,0,0,0,0
13717,55773,Man on the Flying Trapeze,1,0,0,0,0
13718,1940,Porgy and Bess,1,0,1,0,0
13719,33726,Can-Can,1,0,1,0,0
13720,61070,Pekka ja Pätkä lumimiehen jäljillä,0,1,0,0,0
13721,93562,Law and Order,1,0,1,0,0
13722,13557,The Gravedancers,1,0,1,0,0
13723,10041,Broken,1,0,0,1,0
13724,31132,Kiler,0,1,0,1,0
13725,13804,Fast & Furious,1,0,1,0,0
13726,34796,City Girl,1,0,1,0,0
13727,35849,Hangover Square,1,0,1,0,0
13728,35022,Sanshiro Sugata,0,1,0,1,0
13729,45965,Sanshiro Sugata Part Two,0,1,0,1,0
13730,19976,The Exterminating Angels,0,1,0,1,0
13731,1387,Superstar: The Karen Carpenter Story,1,0,1,0,0
13732,21376,A Force of One,1,0,1,0,0
13733,16867,Gardens of the Night,1,0,0,0,1
13734,19833,In the Loop,1,0,0,0,1
13735,16919,Global Metal,1,0,0,1,0
13736,15580,The End Of America,1,0,0,0,0
13737,15801,What Doesn't Kill You,1,0,1,0,0
13738,8902,Linha de Passe,0,1,0,1,0
13739,19618,Crime Wave,1,0,1,0,0
13740,83099,Escape from Fort Bravo,0,1,1,0,0
13741,27644,Ride Lonesome,1,0,1,0,0
13742,18947,The Boat That Rocked,1,0,0,0,1
13743,128857,Apollo 13: To the Edge and Back,1,0,0,0,0
13744,46096,The Small Back Room,1,0,0,1,0
13745,67857,The Mindscape of Alan Moore,1,0,0,1,0
13746,16996,17 Again,1,0,1,0,0
13747,168538,"Nana, the True Key of Pleasure",1,0,0,0,0
13755,8833,Double Trouble,0,1,0,1,0
13756,16869,Inglourious Basterds,1,0,0,0,1
13757,16995,State of Play,1,0,0,0,1
13758,99224,The Lawless Breed,1,0,1,0,0
13759,94139,Lust for Gold,1,0,1,0,0
13760,10000,La estrategia del caracol,0,1,0,0,1
13761,44967,Strike,0,1,0,1,0
13762,91603,The Magic of Méliès,1,0,0,0,0
13763,84908,Lawless Range,1,0,0,0,0
13764,45882,Bab'Aziz,0,1,0,0,1
13765,21641,The Damned United,1,0,0,1,0
13766,13119,Hank and Mike,0,1,1,0,0
13767,15092,Crank: High Voltage,1,0,1,0,0
13768,51472,The Garage,1,0,0,0,0
13770,24365,The Final Inquiry,0,1,0,0,1
13771,38872,Kiler-ów 2-óch,1,0,0,1,0
13772,95977,The Man Behind The Gun,1,0,1,0,0
13773,17431,Moon,1,0,0,1,0
13775,67849,Break Up,1,0,1,0,0
13776,112582,Fraternity Demon,1,0,0,0,0
13777,205410,The Smart Set,1,0,1,0,0
13778,13123,Aamir,0,1,0,1,0
13779,33974,Mammoth,1,0,0,0,1
13781,18320,The Young Victoria,1,0,0,0,1
13782,49571,Intentions of Murder,0,1,0,1,0
13783,53204,Amazing Journey: The Story of The Who,1,0,0,0,0
13784,17436,The Informers,1,0,0,0,1
13785,30843,Antique,0,1,0,1,0
13786,2080,X-Men Origins: Wolverine,1,0,1,0,0
13787,17680,The Girlfriend Experience,1,0,1,0,0
13788,36175,Turtles Are Surprisingly Fast Swimmers,0,1,0,1,0
13789,53624,The Desert Trail,1,0,1,0,0
13790,120528,Moving Midway,1,0,1,0,0
13791,17073,American Swing,1,0,1,0,0
13792,21191,Sin Nombre,0,1,0,1,0
13793,270952,The Life and Times of Allen Ginsberg,1,0,0,0,0
13794,13475,Star Trek,1,0,0,0,1
13795,24273,Happy Campers,1,0,1,0,0
13796,38464,Black Magic,1,0,1,0,0
13797,22152,Lymelife,1,0,1,0,0
13798,16279,The Great Buck Howard,1,0,1,0,0
13799,72891,Euphoria,0,1,0,1,0
13800,6461,Cherry Blossoms,0,1,0,0,0
13801,23391,Riders of Destiny,1,0,1,0,0
13802,11160,Flatfoot in Egypt,0,1,0,1,0
13803,168643,XIII,1,0,0,0,1
13804,19350,Knights of Bloodsteel,1,0,0,0,1
13805,15384,Red Cliff Part II,0,1,0,1,0
13806,156908,Täynnä tarmoa,0,1,0,0,0
13807,48116,Love Sick,0,1,0,0,1
13808,15342,The Girl from Monaco,0,1,0,1,0
13809,25004,Black Ice,0,1,0,1,0
